Unnamed: 0,class,bruises,gill-spacing,gill-size,gill-color,stalk-root,ring-type,spore-print-color
1675,edible,no,crowded,broad,pink,equal,evanescent,black
3348,edible,yes,close,broad,brown,bulbous,pendant,black
6315,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4257,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
855,edible,yes,close,broad,pink,rooted,pendant,black
7259,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1107,edible,no,crowded,broad,black,equal,evanescent,brown
1771,edible,no,crowded,broad,chocolate,equal,evanescent,black
1999,edible,no,crowded,broad,black,equal,evanescent,black
6088,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4811,poisonous,no,close,broad,pink,bulbous,large,chocolate
4755,poisonous,no,close,broad,gray,bulbous,large,chocolate
2434,edible,yes,close,broad,pink,bulbous,pendant,black
5928,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4796,poisonous,no,close,broad,pink,bulbous,large,chocolate
5602,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5734,edible,yes,close,broad,red,bulbous,evanescent,white
4420,poisonous,no,close,broad,pink,bulbous,large,chocolate
6052,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1754,poisonous,yes,close,narrow,brown,equal,pendant,brown
3263,edible,yes,close,broad,purple,bulbous,pendant,brown
387,edible,no,crowded,broad,brown,equal,evanescent,black
2275,edible,yes,close,broad,purple,bulbous,pendant,brown
1250,edible,yes,close,broad,brown,bulbous,pendant,brown
1541,edible,no,crowded,broad,brown,equal,evanescent,black
7689,edible,no,close,broad,orange,bulbous,pendant,brown
5228,poisonous,yes,close,broad,white,bulbous,pendant,chocolate
2473,edible,yes,close,broad,white,bulbous,pendant,brown
6395,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4117,poisonous,no,close,broad,gray,bulbous,large,chocolate
5295,edible,yes,close,broad,red,bulbous,evanescent,white
3232,poisonous,no,crowded,narrow,purple,bulbous,pendant,brown
2137,edible,yes,close,broad,purple,bulbous,pendant,black
4577,poisonous,no,close,broad,pink,bulbous,large,chocolate
1615,edible,yes,close,broad,purple,bulbous,pendant,black
6301,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2484,edible,yes,close,broad,pink,bulbous,pendant,black
1590,edible,no,crowded,broad,pink,equal,evanescent,brown
6655,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1785,edible,no,crowded,broad,chocolate,equal,evanescent,black
905,edible,no,crowded,broad,pink,equal,evanescent,black
5607,poisonous,no,close,broad,gray,bulbous,large,chocolate
3699,poisonous,no,close,narrow,gray,bulbous,pendant,brown
5566,poisonous,yes,close,broad,gray,bulbous,pendant,green
4136,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
8032,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1715,edible,yes,close,broad,purple,bulbous,pendant,black
1836,edible,yes,close,broad,white,bulbous,pendant,brown
7511,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7805,poisonous,no,close,broad,white,club,none,white
241,edible,yes,close,broad,white,club,pendant,black
7010,poisonous,no,close,narrow,buff,bulbous,evanescent,white
555,edible,yes,close,broad,pink,rooted,pendant,black
2042,edible,no,crowded,broad,black,equal,evanescent,brown
7389,poisonous,no,close,narrow,buff,bulbous,evanescent,white
3964,poisonous,no,close,broad,gray,bulbous,large,chocolate
3767,edible,yes,close,broad,brown,bulbous,pendant,brown
942,poisonous,yes,close,narrow,white,equal,pendant,brown
5376,poisonous,yes,close,broad,green,bulbous,pendant,green
4733,poisonous,no,close,broad,gray,bulbous,large,chocolate
1128,edible,no,crowded,broad,chocolate,equal,evanescent,brown
6775,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7269,poisonous,no,close,narrow,buff,bulbous,evanescent,white
310,edible,yes,close,broad,white,club,pendant,black
825,edible,yes,close,broad,white,club,pendant,black
4435,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
6370,poisonous,no,close,narrow,buff,bulbous,evanescent,white
3205,poisonous,no,close,broad,gray,bulbous,large,chocolate
4179,edible,yes,close,broad,purple,bulbous,pendant,black
1364,edible,no,crowded,broad,black,equal,evanescent,brown
7606,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7688,edible,no,close,broad,orange,bulbous,pendant,orange
134,edible,yes,crowded,narrow,pink,bulbous,pendant,brown
1282,edible,no,crowded,broad,brown,equal,evanescent,black
3029,edible,yes,close,broad,white,bulbous,pendant,black
3807,edible,yes,close,broad,white,bulbous,pendant,black
7668,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1918,edible,no,crowded,broad,black,equal,evanescent,black
4063,poisonous,no,close,broad,pink,bulbous,large,chocolate
1670,edible,yes,close,broad,gray,club,pendant,brown
7360,edible,yes,close,broad,white,bulbous,pendant,white
5655,poisonous,yes,close,broad,pink,bulbous,pendant,chocolate
5978,edible,no,crowded,narrow,white,bulbous,evanescent,white
4738,poisonous,no,close,broad,pink,bulbous,large,chocolate
5296,poisonous,yes,close,broad,pink,bulbous,pendant,chocolate
7436,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7695,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7299,edible,no,close,broad,orange,bulbous,pendant,brown
2075,edible,yes,close,broad,black,club,pendant,black
5879,poisonous,yes,close,broad,chocolate,bulbous,pendant,chocolate
7253,edible,no,close,broad,orange,bulbous,pendant,orange
2664,edible,yes,close,broad,pink,bulbous,pendant,black
5709,poisonous,no,close,narrow,buff,bulbous,evanescent,white
680,edible,yes,crowded,narrow,brown,bulbous,pendant,brown
550,edible,no,close,narrow,brown,equal,pendant,brown
1417,edible,no,crowded,broad,brown,equal,evanescent,black
4940,poisonous,no,close,broad,gray,bulbous,large,chocolate
3233,poisonous,no,close,broad,pink,bulbous,large,chocolate
6511,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6328,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5876,poisonous,no,close,broad,gray,bulbous,large,chocolate
2705,edible,yes,close,broad,white,bulbous,pendant,black
2505,edible,yes,close,broad,purple,bulbous,pendant,brown
3460,edible,yes,close,broad,purple,bulbous,pendant,black
3047,poisonous,no,crowded,narrow,brown,bulbous,pendant,brown
7565,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2597,edible,yes,close,broad,brown,bulbous,pendant,brown
2702,edible,yes,close,broad,brown,bulbous,pendant,black
699,edible,no,crowded,broad,brown,equal,evanescent,brown
3815,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
425,edible,yes,crowded,narrow,brown,bulbous,pendant,brown
6021,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2479,edible,no,crowded,broad,brown,equal,evanescent,brown
5405,poisonous,yes,close,broad,green,bulbous,pendant,green
4243,poisonous,no,close,broad,pink,bulbous,large,chocolate
3355,edible,yes,close,broad,brown,bulbous,pendant,black
5912,poisonous,yes,close,broad,pink,bulbous,pendant,chocolate
2403,edible,yes,close,broad,white,bulbous,pendant,black
4728,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
6300,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2480,edible,yes,close,broad,purple,bulbous,pendant,black
6391,poisonous,no,close,narrow,buff,bulbous,evanescent,white
3433,edible,yes,close,broad,white,bulbous,pendant,black
925,edible,no,crowded,broad,chocolate,equal,evanescent,brown
4753,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
4001,poisonous,no,close,broad,pink,bulbous,large,chocolate
1780,edible,no,close,narrow,brown,equal,pendant,brown
4758,poisonous,no,close,broad,pink,bulbous,large,chocolate
3692,poisonous,no,crowded,narrow,pink,bulbous,pendant,brown
1536,edible,no,crowded,broad,pink,equal,evanescent,black
6723,poisonous,no,close,narrow,buff,bulbous,evanescent,white
8100,edible,no,close,broad,orange,bulbous,pendant,buff
4111,poisonous,no,close,broad,gray,bulbous,large,chocolate
3284,poisonous,no,close,broad,pink,bulbous,large,chocolate
4855,poisonous,no,close,broad,gray,bulbous,large,chocolate
2882,edible,yes,close,broad,white,bulbous,pendant,black
4884,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4543,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
6162,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7976,edible,no,crowded,broad,gray,bulbous,pendant,white
1425,edible,no,crowded,broad,brown,equal,evanescent,brown
4935,poisonous,no,close,broad,gray,bulbous,large,chocolate
697,poisonous,yes,close,narrow,white,equal,pendant,black
3744,edible,yes,close,broad,purple,bulbous,pendant,brown
6989,edible,no,close,broad,brown,bulbous,pendant,brown
3097,poisonous,no,close,narrow,pink,bulbous,pendant,brown
6616,poisonous,no,close,narrow,buff,bulbous,evanescent,white
933,edible,yes,close,broad,black,club,pendant,brown
1056,edible,yes,crowded,narrow,pink,bulbous,pendant,brown
436,edible,yes,crowded,narrow,brown,bulbous,pendant,purple
2542,edible,yes,close,broad,pink,bulbous,pendant,brown
6146,poisonous,no,close,narrow,buff,bulbous,evanescent,white
844,edible,yes,close,broad,gray,club,pendant,black
2410,edible,yes,close,broad,pink,bulbous,pendant,black
1190,edible,no,crowded,broad,pink,equal,evanescent,black
2899,edible,yes,close,broad,brown,bulbous,pendant,black
2714,edible,yes,close,broad,pink,bulbous,pendant,brown
3440,edible,yes,close,broad,purple,bulbous,pendant,black
1350,edible,yes,close,broad,pink,bulbous,pendant,brown
2053,edible,no,crowded,broad,pink,equal,evanescent,brown
7265,poisonous,no,close,broad,white,club,none,white
7012,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2426,poisonous,no,close,narrow,gray,bulbous,pendant,black
1145,edible,no,crowded,broad,brown,equal,evanescent,brown
1025,poisonous,yes,close,narrow,pink,equal,pendant,brown
7287,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6521,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7217,edible,no,crowded,broad,gray,bulbous,pendant,white
231,poisonous,yes,close,narrow,black,equal,pendant,black
3241,edible,yes,close,broad,brown,bulbous,pendant,black
7795,edible,no,crowded,broad,pink,bulbous,pendant,white
6649,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4448,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
6091,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4699,poisonous,yes,close,broad,chocolate,bulbous,pendant,chocolate
2950,edible,yes,close,broad,pink,bulbous,pendant,black
5169,edible,yes,close,broad,red,bulbous,evanescent,white
6364,poisonous,no,close,narrow,buff,bulbous,evanescent,white
3161,poisonous,no,close,broad,pink,bulbous,large,chocolate
5863,edible,yes,close,broad,white,bulbous,evanescent,white
5327,poisonous,no,close,broad,gray,bulbous,large,chocolate
1274,edible,no,crowded,broad,chocolate,equal,evanescent,black
7771,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5559,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5070,edible,no,close,narrow,purple,bulbous,flaring,chocolate
4217,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
6712,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7094,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2736,edible,yes,close,broad,brown,bulbous,pendant,black
240,edible,yes,close,broad,white,rooted,pendant,black
159,edible,yes,close,broad,gray,club,pendant,black
4823,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
354,edible,yes,close,broad,white,rooted,pendant,black
1732,edible,no,crowded,broad,brown,equal,evanescent,black
2768,edible,yes,close,broad,white,bulbous,pendant,black
2147,poisonous,yes,close,narrow,brown,equal,pendant,brown
1614,poisonous,yes,close,narrow,pink,equal,pendant,brown
6456,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4734,edible,yes,close,broad,white,bulbous,pendant,black
3656,poisonous,no,crowded,narrow,brown,bulbous,pendant,brown
1906,edible,no,crowded,broad,pink,equal,evanescent,black
2447,edible,yes,close,broad,pink,bulbous,pendant,brown
7027,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6835,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1901,edible,no,crowded,broad,chocolate,equal,evanescent,brown
23,edible,yes,close,broad,white,club,pendant,brown
1977,edible,yes,close,broad,purple,bulbous,pendant,brown
3651,edible,yes,close,broad,pink,bulbous,pendant,black
591,edible,no,crowded,broad,chocolate,equal,evanescent,black
6667,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6128,poisonous,no,close,narrow,buff,bulbous,evanescent,white
3012,edible,yes,close,broad,purple,bulbous,pendant,brown
2245,edible,yes,close,broad,brown,bulbous,pendant,black
6062,poisonous,no,close,narrow,buff,bulbous,evanescent,white
3676,edible,yes,close,broad,pink,bulbous,pendant,brown
2888,edible,yes,close,broad,white,bulbous,pendant,black
3720,edible,yes,close,broad,white,bulbous,pendant,black
1501,edible,yes,close,broad,brown,club,pendant,black
4739,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
772,edible,yes,close,broad,black,club,pendant,black
3208,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
7013,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4912,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
7556,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7466,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7839,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7077,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6365,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5302,edible,no,close,narrow,white,bulbous,flaring,chocolate
18,poisonous,yes,close,narrow,brown,equal,pendant,brown
6794,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4256,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
7296,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7300,edible,yes,close,broad,white,bulbous,pendant,white
4684,poisonous,no,close,broad,pink,bulbous,large,chocolate
6449,edible,no,crowded,broad,gray,bulbous,pendant,white
4803,poisonous,no,close,broad,gray,bulbous,large,chocolate
6817,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2905,edible,yes,close,broad,white,bulbous,pendant,black
6483,poisonous,no,close,narrow,buff,bulbous,evanescent,white
756,edible,yes,close,broad,brown,rooted,pendant,brown
1931,edible,yes,close,broad,black,club,pendant,brown
3485,edible,yes,close,broad,white,bulbous,pendant,black
5591,poisonous,yes,close,broad,white,bulbous,pendant,chocolate
2559,edible,yes,close,broad,purple,bulbous,pendant,black
4060,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
2004,poisonous,yes,close,narrow,white,equal,pendant,brown
388,edible,yes,close,broad,brown,club,pendant,black
5367,poisonous,no,close,broad,gray,bulbous,large,chocolate
7939,edible,no,close,broad,yellow,bulbous,pendant,orange
4560,poisonous,no,close,broad,pink,bulbous,large,chocolate
4494,poisonous,no,close,narrow,white,bulbous,evanescent,white
5733,edible,no,close,narrow,purple,bulbous,flaring,chocolate
755,edible,yes,close,broad,brown,club,pendant,black
693,edible,no,crowded,broad,black,equal,evanescent,brown
4712,poisonous,no,close,broad,pink,bulbous,large,chocolate
2216,edible,yes,close,broad,white,bulbous,pendant,brown
2030,edible,yes,close,broad,purple,bulbous,pendant,black
7657,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5938,edible,yes,close,broad,red,bulbous,evanescent,white
784,edible,yes,close,broad,white,club,pendant,black
3222,edible,yes,close,broad,brown,bulbous,pendant,brown
3049,edible,yes,close,broad,purple,bulbous,pendant,black
3268,poisonous,no,close,narrow,purple,bulbous,pendant,brown
6074,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4011,poisonous,no,close,broad,gray,bulbous,large,chocolate
4046,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
1770,edible,no,crowded,broad,black,equal,evanescent,black
3064,poisonous,no,close,broad,gray,bulbous,large,chocolate
5763,poisonous,yes,close,broad,chocolate,bulbous,pendant,chocolate
8054,edible,no,close,broad,brown,bulbous,pendant,brown
1064,poisonous,yes,close,narrow,black,equal,pendant,black
3732,edible,yes,close,broad,brown,bulbous,pendant,black
2393,edible,yes,close,broad,white,bulbous,pendant,black
1914,edible,no,crowded,broad,pink,equal,evanescent,brown
7410,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5768,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2323,edible,yes,close,broad,white,bulbous,pendant,black
6216,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5953,edible,yes,close,broad,red,bulbous,evanescent,white
7172,poisonous,no,close,narrow,buff,bulbous,evanescent,white
621,edible,yes,close,broad,white,club,pendant,brown
2428,edible,yes,close,broad,white,bulbous,pendant,black
6673,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4181,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
7868,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6755,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2339,edible,yes,close,broad,brown,bulbous,pendant,brown
3264,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
7186,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2132,edible,yes,close,broad,purple,bulbous,pendant,brown
249,edible,no,crowded,broad,pink,equal,evanescent,black
1571,edible,no,crowded,broad,black,equal,evanescent,black
7435,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1335,edible,yes,close,broad,brown,bulbous,pendant,black
2470,edible,yes,close,broad,pink,bulbous,pendant,black
3568,edible,yes,close,broad,purple,bulbous,pendant,brown
7536,poisonous,no,close,broad,yellow,club,none,white
21,poisonous,yes,close,narrow,brown,equal,pendant,brown
6141,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2570,edible,yes,close,broad,pink,bulbous,pendant,brown
6758,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6748,poisonous,no,close,narrow,buff,bulbous,evanescent,white
666,edible,yes,close,broad,white,rooted,pendant,brown
5095,poisonous,no,close,broad,pink,bulbous,large,chocolate
8103,edible,no,close,broad,yellow,bulbous,pendant,orange
5154,poisonous,no,close,narrow,white,bulbous,evanescent,white
948,edible,no,crowded,broad,brown,equal,evanescent,black
3883,edible,yes,close,broad,purple,bulbous,pendant,brown
5764,edible,no,close,narrow,purple,bulbous,flaring,chocolate
2151,edible,yes,close,broad,pink,bulbous,pendant,black
7956,edible,no,close,broad,yellow,bulbous,pendant,orange
248,edible,yes,close,broad,white,rooted,pendant,black
4990,poisonous,no,close,broad,gray,bulbous,large,chocolate
1022,edible,yes,close,broad,black,club,pendant,black
3931,poisonous,no,close,broad,gray,bulbous,large,chocolate
7547,edible,no,close,broad,yellow,bulbous,pendant,brown
5595,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1240,poisonous,yes,close,narrow,pink,equal,pendant,black
5878,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2046,edible,yes,close,broad,purple,bulbous,pendant,brown
330,poisonous,yes,close,narrow,white,equal,pendant,black
2601,edible,yes,close,broad,brown,bulbous,pendant,black
1465,edible,yes,close,broad,pink,bulbous,pendant,black
7102,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1484,edible,yes,close,broad,brown,rooted,pendant,black
5466,edible,yes,close,broad,red,bulbous,evanescent,white
4870,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
2497,edible,yes,close,broad,white,bulbous,pendant,black
3099,edible,yes,close,broad,purple,bulbous,pendant,brown
4792,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
7043,poisonous,no,close,narrow,buff,bulbous,evanescent,white
273,edible,yes,close,broad,black,club,pendant,brown
6323,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5997,edible,no,close,narrow,pink,bulbous,flaring,chocolate
337,edible,yes,close,broad,brown,club,pendant,brown
3408,edible,yes,close,broad,brown,bulbous,pendant,brown
7179,poisonous,no,close,narrow,buff,bulbous,evanescent,white
634,edible,yes,close,broad,pink,rooted,pendant,brown
622,edible,yes,crowded,narrow,brown,bulbous,pendant,purple
1454,edible,no,crowded,broad,brown,equal,evanescent,black
2152,edible,yes,close,broad,purple,bulbous,pendant,brown
1859,edible,no,crowded,broad,chocolate,equal,evanescent,black
5087,edible,no,crowded,narrow,white,bulbous,evanescent,white
7962,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5996,edible,yes,close,broad,red,bulbous,evanescent,white
3626,edible,yes,close,broad,white,bulbous,pendant,brown
5908,poisonous,yes,close,broad,white,bulbous,pendant,chocolate
3197,edible,yes,close,broad,white,bulbous,pendant,black
5201,poisonous,yes,close,broad,pink,bulbous,pendant,chocolate
6573,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6601,poisonous,no,close,narrow,buff,bulbous,evanescent,white
3604,poisonous,no,close,broad,pink,bulbous,large,chocolate
3139,edible,yes,close,broad,purple,bulbous,pendant,brown
608,edible,yes,close,broad,white,club,pendant,black
4493,poisonous,no,close,broad,pink,bulbous,large,chocolate
7765,edible,no,close,broad,yellow,bulbous,pendant,brown
3154,edible,yes,close,broad,brown,bulbous,pendant,black
3704,poisonous,no,close,broad,pink,bulbous,large,chocolate
4948,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
570,edible,yes,close,broad,black,club,pendant,black
928,edible,no,close,narrow,black,equal,pendant,brown
7076,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4465,poisonous,no,close,broad,gray,bulbous,large,chocolate
7582,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5799,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7017,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7678,edible,no,crowded,broad,gray,bulbous,pendant,white
4974,poisonous,no,close,broad,chocolate,bulbous,large,chocolate
8044,edible,no,close,broad,brown,bulbous,pendant,yellow
675,edible,no,close,narrow,gray,equal,pendant,black
8,poisonous,yes,close,narrow,pink,equal,pendant,black
1119,edible,no,crowded,broad,chocolate,equal,evanescent,brown
2717,edible,yes,close,broad,white,bulbous,pendant,brown
7339,poisonous,no,close,narrow,buff,bulbous,evanescent,white
3471,edible,yes,close,broad,pink,bulbous,pendant,black
4688,poisonous,no,close,broad,pink,bulbous,large,chocolate
7928,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6807,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2352,edible,yes,close,broad,brown,bulbous,pendant,black
1475,edible,no,crowded,broad,black,equal,evanescent,brown
7730,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5943,poisonous,no,close,broad,pink,bulbous,large,chocolate
2700,edible,yes,close,broad,brown,bulbous,pendant,brown
927,poisonous,yes,close,narrow,white,equal,pendant,black
4904,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7534,edible,no,crowded,broad,gray,bulbous,pendant,white
3926,poisonous,no,close,broad,pink,bulbous,large,chocolate
169,edible,yes,close,broad,black,club,pendant,black
4477,poisonous,no,close,broad,pink,bulbous,large,chocolate
5251,poisonous,yes,close,broad,white,bulbous,pendant,chocolate
4022,poisonous,no,close,broad,pink,bulbous,large,chocolate
311,poisonous,yes,close,narrow,brown,equal,pendant,brown
5225,poisonous,yes,close,broad,chocolate,bulbous,pendant,chocolate
7399,poisonous,no,close,narrow,buff,bulbous,evanescent,white
3071,edible,yes,close,broad,white,bulbous,pendant,black
5242,poisonous,no,close,broad,gray,bulbous,large,chocolate
2959,edible,yes,close,broad,white,bulbous,pendant,black
2297,edible,no,crowded,broad,pink,equal,evanescent,brown
6398,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5683,edible,yes,close,broad,white,bulbous,evanescent,white
8115,edible,no,close,broad,yellow,bulbous,pendant,orange
2333,edible,yes,close,broad,purple,bulbous,pendant,brown
6087,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4476,poisonous,no,close,broad,pink,bulbous,large,chocolate
4239,poisonous,no,close,broad,pink,bulbous,large,chocolate
5770,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2341,edible,yes,close,broad,purple,bulbous,pendant,black
5480,poisonous,yes,close,broad,white,bulbous,pendant,chocolate
5862,poisonous,yes,close,broad,green,bulbous,pendant,green
499,edible,yes,close,broad,white,club,pendant,black
9,edible,yes,close,broad,gray,club,pendant,black
4051,poisonous,no,crowded,narrow,purple,bulbous,pendant,brown
3016,poisonous,no,close,broad,gray,bulbous,large,chocolate
7488,poisonous,no,close,narrow,buff,bulbous,evanescent,white
1613,poisonous,yes,close,narrow,pink,equal,pendant,black
4397,poisonous,no,close,broad,gray,bulbous,large,chocolate
2165,edible,yes,close,broad,brown,bulbous,pendant,brown
2105,edible,yes,close,broad,purple,bulbous,pendant,black
677,edible,yes,close,broad,brown,rooted,pendant,brown
443,edible,yes,close,broad,brown,club,pendant,black
2210,poisonous,no,crowded,narrow,gray,bulbous,pendant,brown
2968,edible,yes,close,broad,pink,bulbous,pendant,brown
7447,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4880,poisonous,no,close,broad,gray,bulbous,large,chocolate
6686,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4361,poisonous,no,close,broad,gray,bulbous,large,chocolate
3267,edible,yes,close,broad,pink,bulbous,pendant,brown
5220,poisonous,no,close,broad,gray,bulbous,large,chocolate
1278,edible,no,crowded,broad,chocolate,equal,evanescent,black
4138,edible,yes,close,broad,white,bulbous,pendant,black
1330,edible,no,crowded,broad,black,equal,evanescent,black
2913,edible,yes,close,broad,purple,bulbous,pendant,black
1403,edible,no,crowded,broad,brown,equal,evanescent,brown
5360,poisonous,no,close,narrow,buff,bulbous,evanescent,white
3158,edible,yes,close,broad,purple,bulbous,pendant,black
7280,edible,no,crowded,broad,white,bulbous,pendant,white
2916,edible,yes,close,broad,brown,bulbous,pendant,brown
4238,poisonous,no,close,broad,gray,bulbous,large,chocolate
5230,edible,yes,close,broad,white,bulbous,evanescent,white
1131,edible,no,crowded,broad,brown,equal,evanescent,black
6200,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6963,poisonous,no,close,narrow,buff,bulbous,evanescent,white
3729,edible,yes,close,broad,purple,bulbous,pendant,brown
1105,edible,no,crowded,broad,brown,equal,evanescent,black
6049,poisonous,no,close,narrow,buff,bulbous,evanescent,white
5222,poisonous,yes,close,broad,pink,bulbous,pendant,chocolate
6806,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7878,edible,no,close,broad,orange,bulbous,pendant,brown
1344,edible,no,crowded,broad,brown,equal,evanescent,brown
5829,poisonous,no,close,broad,pink,bulbous,large,chocolate
4911,edible,yes,close,broad,white,bulbous,evanescent,white
5970,edible,no,close,narrow,purple,bulbous,flaring,chocolate
5472,poisonous,yes,close,broad,white,bulbous,pendant,green
7176,edible,no,close,broad,brown,bulbous,pendant,buff
358,edible,yes,close,broad,pink,rooted,pendant,brown
7750,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7723,edible,no,close,broad,orange,bulbous,pendant,yellow
1265,edible,no,crowded,broad,black,equal,evanescent,brown
1651,edible,no,crowded,broad,brown,equal,evanescent,brown
1865,edible,yes,close,broad,white,bulbous,pendant,brown
5774,poisonous,yes,close,broad,gray,bulbous,pendant,green
2350,edible,yes,close,broad,white,bulbous,pendant,black
5136,poisonous,yes,close,broad,white,bulbous,pendant,chocolate
7876,poisonous,no,close,narrow,buff,bulbous,evanescent,white
2279,edible,yes,close,broad,white,bulbous,pendant,brown
2291,edible,yes,close,broad,brown,bulbous,pendant,black
6384,poisonous,no,close,narrow,buff,bulbous,evanescent,white
6487,poisonous,no,close,narrow,buff,bulbous,evanescent,white
4411,poisonous,yes,close,broad,chocolate,bulbous,pendant,chocolate
6749,poisonous,no,close,narrow,buff,bulbous,evanescent,white
3157,edible,yes,close,broad,brown,bulbous,pendant,black
5776,edible,no,crowded,narrow,white,bulbous,evanescent,white
1630,poisonous,yes,close,narrow,brown,equal,pendant,black
5944,poisonous,no,close,narrow,buff,bulbous,evanescent,white
878,edible,yes,close,broad,white,rooted,pendant,brown
